date,home_team,away_team,elo_diff,form_diff,h2h_home_rate,neutral_venue,result
2025-12-22,Egypt,Zimbabwe,202.55744491714222,-0.20000000000000007,0.5,1,H
2025-12-23,Nigeria,Tanzania,153.72583255104064,2.0,0.5,1,H
2025-12-23,Tunisia,Uganda,128.7754412639788,-0.19999999999999996,0.5,1,H
2025-12-23,DR Congo,Benin,111.45537911145652,0.19999999999999996,1.0,1,H
2025-12-23,Senegal,Botswana,226.28167726068568,1.5999999999999999,0.5,1,H
2025-12-24,Cameroon,Gabon,32.176603985643624,-0.6000000000000001,0.5,1,H
2025-12-24,Ivory Coast,Mozambique,139.5541736181533,0.6000000000000001,1.0,1,H
2025-12-24,Algeria,Sudan,244.34348797999974,1.4000000000000001,1.0,1,H
2025-12-24,Burkina Faso,Equatorial Guinea,100.91041150375031,1.8,0.5,1,H
2025-12-26,Zambia,Comoros,26.689982938963794,0.6000000000000001,1.0,1,D
2025-12-26,Morocco,Mali,139.5214561892683,1.0,0.5,0,D
2025-12-26,Angola,Zimbabwe,112.29963126872372,0.19999999999999996,0.5,1,D
2025-12-26,Egypt,South Africa,16.78391136894288,-1.0000000000000002,0.5,1,H
2025-12-27,Benin,Botswana,7.479252721815101,1.0,0.5,1,H
2025-12-27,Senegal,DR Congo,102.10077712528596,-0.20000000000000018,1.0,1,D
2025-12-27,Nigeria,Tunisia,-39.51450328092892,1.0,0.0,1,H
2025-12-27,Uganda,Tanzania,63.242414231116754,1.2,0.5,1,D
2025-12-28,Equatorial Guinea,Sudan,39.97494368817934,-0.6000000000000001,0.5,1,A
2025-12-28,Algeria,Burkina Faso,96.980117027696,-0.7999999999999998,0.5,1,H
2025-12-28,Gabon,Mozambique,51.946827967055924,0.5999999999999999,0.5,1,A
2025-12-28,Ivory Coast,Cameroon,49.65017273759804,1.0,0.5,1,D
2025-12-29,Morocco,Zambia,248.42775282944285,2.2,1.0,0,H
2025-12-29,Comoros,Mali,-141.6888120564131,-2.0,0.0,1,D
2025-12-29,Angola,Egypt,-112.40235016017596,-0.6000000000000001,0.0,1,D
2025-12-29,Zimbabwe,South Africa,-182.63508973383023,-1.2,0.0,1,A
2025-12-30,Botswana,DR Congo,-145.37182000126563,-2.0,0.5,1,A
2025-12-30,Benin,Senegal,-214.70996740945702,-0.8,0.0,1,A
2025-12-30,Uganda,Nigeria,-115.10267615296652,-1.8,0.5,1,A
2025-12-30,Tanzania,Tunisia,-191.99386899800356,-1.2,0.0,1,D
2025-12-31,Equatorial Guinea,Algeria,-230.66418201059128,-2.4,0.5,1,A
2025-12-31,Sudan,Burkina Faso,-136.80998292892878,-1.5999999999999999,0.5,1,A
2025-12-31,Gabon,Ivory Coast,-110.04452951751705,-0.8,0.0,1,A
2025-12-31,Mozambique,Cameroon,-92.2117655024083,-0.20000000000000018,0.0,1,A
2026-01-03,Senegal,Sudan,248.16752750956834,1.4,1.0,1,H
2026-01-03,Mali,Tunisia,0.7165385054797753,0.19999999999999996,0.3333333333333333,1,D
2026-01-04,South Africa,Cameroon,23.550689022256165,0.7999999999999998,0.5,1,A
2026-01-04,Morocco,Tanzania,322.28449335188407,2.2,1.0,0,H
2026-01-05,Egypt,Benin,165.488664653652,1.0,0.5,1,H
2026-01-05,Nigeria,Mozambique,128.28134108236304,1.8,1.0,1,H
2026-01-06,Algeria,DR Congo,105.4705535349226,0.3999999999999999,0.5,1,H
2026-01-06,Ivory Coast,Burkina Faso,35.899227903929386,-0.3999999999999999,0.5,1,H
2026-01-09,Mali,Senegal,-85.78205916793331,-1.2000000000000002,0.5,1,A
2026-01-09,Morocco,Cameroon,159.04665333065395,0.6000000000000001,0.5,0,H
2026-01-10,Egypt,Ivory Coast,1.3203405052061044,-0.6000000000000001,0.5,1,H
2026-01-10,Algeria,Nigeria,99.24558702274476,0.0,1.0,1,A
2026-01-14,Morocco,Nigeria,134.9361404169124,-0.3999999999999999,0.5,0,D
2026-01-14,Senegal,Egypt,54.14411926127127,0.0,0.5,1,H
2026-01-17,Egypt,Nigeria,13.933714009632013,-0.6000000000000001,0.0,1,D
2026-01-18,Morocco,Senegal,42.5508929404275,-0.3999999999999999,1.0,0,H
2026-01-18,Bolivia,Panama,-186.48249804728903,-1.0000000000000002,0.0,0,D
2026-01-18,Grenada,Jamaica,-118.46199300246462,1.4,0.0,0,A
2026-01-22,Panama,Mexico,-16.648119765135107,1.6,0.0,0,A
2026-01-25,Bolivia,Mexico,-202.8414901367289,-0.19999999999999996,0.0,0,A
2026-01-26,Uzbekistan,China,177.63952320589146,1.4,1.0,1,D
2026-02-25,Mexico,Iceland,191.90257763321006,0.8,1.0,0,H
2026-03-15,Bolivia,Trinidad and Tobago,-88.12110677500505,-1.0,1.0,0,H
2026-03-25,Puerto Rico,Guam,81.6272030143532,0.0,0.5,0,H
2026-03-25,United States Virgin Islands,American Samoa,-57.42837185817211,0.8,0.5,1,H
2026-03-25,Equatorial Guinea,Kyrgyzstan,-4.0285521003868325,-0.8,0.5,1,H
2026-03-25,Bermuda,DR Congo,-169.09186759296222,-1.4000000000000001,0.5,1,A
2026-03-25,Kazakhstan,Namibia,-38.50497274500458,0.4,0.5,0,H
2026-03-26,Cayman Islands,British Virgin Islands,23.494798759400965,-0.6,0.6666666666666666,0,D
2026-03-26,Bahamas,Anguilla,-6.079697436898186,-0.6,0.0,1,A
2026-03-26,Bonaire,Saint Vincent and the Grenadines,-57.87836641637796,-1.8,0.0,0,H
2026-03-26,Saint Martin,Barbados,86.9517190564352,0.19999999999999996,0.5,1,H
2026-03-26,Dominican Republic,El Salvador,85.85594053274576,1.0,0.5,0,D
2026-03-26,Martinique,Cuba,1.8824830873336396,-0.7999999999999999,0.0,1,D
2026-03-26,Tanzania,Liechtenstein,206.69587206960364,0.4,0.5,1,A
2026-03-26,Aruba,Macau,41.46501154250518,1.4000000000000001,0.5,1,H
2026-03-26,Denmark,North Macedonia,119.4035845906592,0.8,0.5,0,H
2026-03-26,Czech Republic,Republic of Ireland,57.520076295488025,-0.19999999999999996,0.5,0,D
2026-03-26,Slovakia,Kosovo,-20.77832299032798,-0.40000000000000013,0.5,0,A
2026-03-26,Turkey,Romania,89.76376770877528,0.0,0.5,0,H
2026-03-26,Poland,Albania,36.57772588770467,0.20000000000000018,0.75,0,H
2026-03-26,Brazil,France,-45.48232244744304,-1.2000000000000002,0.5,1,A
2026-03-26,Colombia,Croatia,13.295671306881786,0.0,0.5,1,A
2026-03-26,Ukraine,Sweden,14.871035324713375,1.8,1.0,1,A
2026-03-26,Georgia,Israel,18.46136640513282,-0.20000000000000007,0.5,0,D
2026-03-26,Moldova,Lithuania,37.149877054211174,0.0,0.5,0,A
2026-03-26,Cyprus,Belarus,-76.44586663990344,0.6,0.5,0,A
2026-03-26,New Caledonia,Jamaica,-43.10853198213454,0.3999999999999999,0.5,1,A
2026-03-26,Bolivia,Suriname,-83.71378013006097,-0.8,0.5,1,H
2026-03-26,Italy,Northern Ireland,173.46449135236867,1.2,1.0,0,H
2026-03-26,Wales,Bosnia and Herzegovina,89.34654241140947,-0.40000000000000013,0.5,0,D
2026-03-26,Vietnam,Bangladesh,128.49101760254052,1.2,0.5,0,H
2026-03-27,Solomon Islands,Bulgaria,58.27658542491258,0.0,0.5,1,A
2026-03-27,Belize,Sint Maarten,-28.499668452259584,-0.19999999999999996,0.5,1,A
2026-03-27,China,Curaçao,-48.7203256128746,-1.4000000000000001,0.5,1,H
2026-03-27,Australia,Cameroon,42.08110506438902,-0.8,0.5,0,H
2026-03-27,Azerbaijan,Saint Lucia,-95.75989138667114,-0.39999999999999997,0.5,0,H
2026-03-27,Indonesia,Saint Kitts and Nevis,41.330753412680224,-0.5999999999999999,0.5,0,H
2026-03-27,Costa Rica,Jordan,-23.85635600138471,-1.2,0.5,1,D
2026-03-27,New Zealand,Finland,112.2594986553654,-1.0,0.5,0,A
2026-03-27,Kenya,Estonia,104.7180471043348,0.19999999999999996,0.5,1,D
2026-03-27,Rwanda,Grenada,11.890299733558777,-1.7999999999999998,0.5,0,H
2026-03-27,Venezuela,Trinidad and Tobago,-9.171433118904815,-0.6,0.5,1,H
2026-03-27,Uzbekistan,Gabon,133.4265519318485,1.0,0.5,0,H
2026-03-27,Guyana,Dominica,64.85506897194682,1.0,0.5,1,H
2026-03-27,Chile,Cape Verde,-88.94927787897336,0.19999999999999996,0.5,1,H
2026-03-27,Switzerland,Germany,-29.72561260976545,-0.7999999999999998,0.5,0,A
2026-03-27,Iran,Nigeria,44.78511344878575,-0.6000000000000001,0.5,1,A
2026-03-27,Spain,Serbia,182.71790699349754,1.4000000000000001,1.0,0,H
2026-03-27,Russia,Nicaragua,124.90375285007053,1.4,0.5,0,H
2026-03-27,Algeria,Guatemala,173.25622031698435,0.7999999999999998,0.5,1,H
2026-03-27,Argentina,Mauritania,293.7213109810343,2.0,0.5,0,H
2026-03-27,Austria,Ghana,87.42712885520837,0.19999999999999996,0.5,0,H
2026-03-27,Greece,Paraguay,52.183541441157786,-0.5999999999999999,0.5,0,A
2026-03-27,Guinea,Togo,64.60834858583416,1.0,0.0,1,D
2026-03-27,England,Uruguay,99.82624345503655,1.4,0.5,0,D
2026-03-27,Libya,Niger,54.4519520264912,-0.19999999999999996,1.0,1,D
2026-03-27,Montenegro,Andorra,152.09759027973178,0.7999999999999999,0.5,0,H
2026-03-27,Morocco,Ecuador,153.33781012626832,0.8,0.5,1,D
2026-03-27,Netherlands,Norway,31.074950296924726,0.0,1.0,0,H
2026-03-27,Saudi Arabia,Egypt,-64.14103467703922,0.19999999999999996,0.5,0,A
2026-03-27,South Africa,Panama,5.354226898679144,0.19999999999999996,0.5,0,D
2026-03-27,Liberia,Benin,-44.54326559598621,0.4,0.0,1,A
2026-03-28,United States,Belgium,29.877060606947452,0.3999999999999999,0.5,0,A
2026-03-28,Puerto Rico,United States Virgin Islands,109.95780245264041,0.0,0.5,0,H
2026-03-28,American Samoa,Guam,21.207459460025575,-0.8,0.5,1,A
2026-03-28,Namibia,Comoros,-53.40325387780058,-0.4,0.0,1,D
2026-03-28,Botswana,Zimbabwe,26.42737200067336,-0.6000000000000001,0.0,0,A
2026-03-28,Kyrgyzstan,Madagascar,-4.9939332288918195,-1.4,0.5,1,A
2026-03-28,Scotland,Japan,-135.48998396322986,0.3999999999999999,0.5,0,A
2026-03-28,Senegal,Peru,240.3741388467365,2.1999999999999997,0.5,1,H
2026-03-28,Mexico,Portugal,-35.03514207504941,0.0,0.5,0,D
2026-03-28,Ivory Coast,South Korea,-40.87549289333333,0.0,0.5,1,H
2026-03-28,Hungary,Slovenia,-23.954551410952718,0.7999999999999999,0.5,0,H
2026-03-28,Haiti,Tunisia,-39.98237312358356,0.3999999999999999,0.5,1,A
2026-03-28,Canada,Iceland,192.97589697231479,0.8,0.0,0,D
2026-03-28,Burkina Faso,Guinea-Bissau,174.46147604303792,1.0,1.0,0,H
2026-03-28,San Marino,Faroe Islands,-182.43001424471095,-2.4,0.5,0,A
2026-03-29,Aruba,Liechtenstein,208.7010258151895,1.0,0.5,1,H
2026-03-29,Cayman Islands,Bahamas,78.57413826928155,0.8,0.5,0,H
2026-03-29,British Virgin Islands,Anguilla,30.69999338757748,0.19999999999999996,0.5,1,H
2026-03-29,Bonaire,Saint Martin,-43.20804672249096,-0.6,0.0,0,A
2026-03-29,Barbados,Saint Vincent and the Grenadines,-93.41737827665656,-1.0,0.5,1,A
2026-03-29,Dominican Republic,Cuba,64.94533857664351,-0.3999999999999999,0.0,0,D
2026-03-29,Lithuania,Georgia,-165.89431607126767,0.6000000000000001,0.5,0,A
2026-03-29,Macau,Tanzania,-26.41573128108962,-0.4,0.5,1,A
2026-03-29,Colombia,France,-53.98268097993446,-0.6000000000000001,0.5,1,A
2026-03-29,Armenia,Belarus,-56.80581596178399,-0.4,0.5,0,A
2026-03-29,Martinique,El Salvador,17.840658215578515,0.2,1.0,1,A
2026-03-30,Gabon,Trinidad and Tobago,15.090893298720403,-0.6,0.5,1,D
2026-03-30,Uzbekistan,Venezuela,149.83696441100528,0.40000000000000013,0.5,0,D
2026-03-30,Rwanda,Estonia,75.42550329703181,0.19999999999999996,0.5,0,H
2026-03-30,Dominica,Sint Maarten,-73.43913594735818,-1.4,0.0,1,D
2026-03-30,Guyana,Belize,54.58810741730076,1.2,1.0,1,H
2026-03-30,New Zealand,Chile,19.177183011046054,-2.4,0.5,0,H
2026-03-30,Grenada,Kenya,-54.64673372210859,0.40000000000000013,0.5,1,A
2026-03-30,Indonesia,Bulgaria,85.92389899189016,0.19999999999999996,0.5,0,A
2026-03-30,Saint Kitts and Nevis,Solomon Islands,-7.991850875540422,1.4,0.5,1,H
2026-03-30,Azerbaijan,Sierra Leone,-82.6219447915455,-0.7999999999999999,0.5,0,D
2026-03-30,Germany,Ghana,147.63704507540592,1.8,0.5,0,H
2026-03-30,Cyprus,Moldova,-15.163416955687353,0.6000000000000001,0.0,0,H
2026-03-30,Cape Verde,Finland,130.77396991225373,-0.6000000000000001,0.5,1,D
2026-03-31,Kazakhstan,Comoros,-68.1756549610543,1.0,0.5,0,H
2026-03-31,Republic of Ireland,North Macedonia,20.274808335806938,1.4,0.5,0,D
2026-03-31,San Marino,Andorra,-67.7443934040025,-0.2,0.0,0,D
2026-03-31,Senegal,Gambia,206.1345278564877,0.3999999999999999,1.0,0,H
2026-03-31,Serbia,Saudi Arabia,-6.519223043161219,0.0,0.5,0,H
2026-03-31,Slovakia,Romania,-2.50882555421731,-0.6000000000000001,0.5,0,H
2026-03-31,South Africa,Panama,5.046037219558684,-0.20000000000000018,0.5,0,A
2026-03-31,Spain,Egypt,106.06363813065673,0.6000000000000001,0.5,0,D
2026-03-31,Ukraine,Albania,28.600669613517994,0.0,0.5,1,H
2026-03-31,DR Congo,Jamaica,28.525165796671445,-0.20000000000000018,0.5,1,H
2026-03-31,Wales,Northern Ireland,79.6349886982739,0.19999999999999996,0.5,0,D
2026-03-31,Russia,Mali,11.799236689373402,1.2,0.5,0,D
2026-03-31,Iraq,Bolivia,157.1200253533732,0.40000000000000013,0.5,1,H
2026-03-31,Bosnia and Herzegovina,Italy,-188.91242730463,-0.5999999999999999,0.0,0,D
2026-03-31,Sweden,Poland,-19.894730102284257,-1.8,0.5,0,H
2026-03-31,Kosovo,Turkey,-67.63370710827917,-0.3999999999999999,0.5,0,A
2026-03-31,Czech Republic,Denmark,-58.27488065657258,-0.3999999999999999,0.0,0,D
2026-03-31,Cameroon,China,97.13982593781998,0.0,0.5,1,H
2026-03-31,Australia,Curaçao,130.87632633228304,-0.40000000000000013,0.5,0,H
2026-03-31,United States,Portugal,-46.32699992811581,0.3999999999999999,0.5,0,A
2026-03-31,Peru,Honduras,-57.76405226492716,-1.4000000000000001,0.5,1,D
2026-03-31,Morocco,Paraguay,229.08304118268506,0.8000000000000003,0.5,1,H
2026-03-31,Niger,Togo,-2.5286846066082944,0.6000000000000001,0.0,1,A
2026-03-31,Algeria,Uruguay,103.132290881357,0.7999999999999998,0.5,1,D
2026-03-31,Argentina,Zambia,241.72011039457607,2.0,0.5,0,H
2026-03-31,Austria,South Korea,-53.09817833449824,0.19999999999999996,0.5,0,H
2026-03-31,Benin,Guinea,-50.07088345783609,-0.6000000000000001,0.5,1,H
2026-03-31,Brazil,Croatia,-16.365638320024118,-1.2000000000000002,0.5,1,H
2026-03-31,Burkina Faso,Guinea-Bissau,185.18549850870454,1.0,1.0,0,D
2026-03-31,Canada,Tunisia,3.452890039163549,-0.40000000000000013,0.5,0,D
2026-03-31,Costa Rica,Iran,-93.01533415541417,0.19999999999999996,0.5,1,A
2026-03-31,England,Japan,1.9866280258963798,0.0,0.5,0,A
2026-03-31,Equatorial Guinea,Madagascar,1.3531334333795257,-1.7999999999999998,0.0,1,D
2026-03-31,Haiti,Iceland,121.740532250657,0.8,0.5,1,D
2026-03-31,Hungary,Greece,-5.007358033210039,1.2,1.0,0,D
2026-03-31,Ivory Coast,Scotland,95.8911916433749,0.19999999999999996,0.5,1,H
2026-03-31,Jordan,Nigeria,-48.30884676809319,-0.20000000000000018,0.5,1,D
2026-03-31,Liberia,Libya,-99.94668680233326,-0.3999999999999999,0.5,1,D
2026-03-31,Botswana,Malawi,-24.143497633089737,-1.4000000000000001,0.5,0,H
2026-03-31,Mexico,Belgium,21.463260109291923,-0.20000000000000018,0.5,1,D
2026-03-31,Montenegro,Slovenia,-119.81843231808739,1.2000000000000002,0.0,0,A
2026-03-31,Netherlands,Ecuador,54.00334488754697,1.2000000000000002,0.5,0,D
2026-03-31,Norway,Switzerland,16.970415413687533,0.3999999999999999,0.5,0,D
2026-05-16,Republic of Ireland,Grenada,97.36472829494801,1.0000000000000002,0.5,1,H
2026-05-22,Mexico,Ghana,139.85434083232917,1.6,1.0,0,H
2026-05-26,Morocco,Burundi,320.4424732859695,2.0,1.0,0,H
2026-05-26,Nigeria,Zimbabwe,213.18945806452075,0.40000000000000013,0.5,1,H
2026-05-27,India,Jamaica,-131.77973943623988,-1.4000000000000001,0.5,1,A
2026-05-28,Republic of Ireland,Qatar,-12.170617949996995,1.4000000000000001,1.0,0,H
2026-05-28,Egypt,Russia,37.619086466451336,0.0,0.5,0,H
2026-05-29,Andorra,Iraq,-334.8942337955625,-1.6,0.5,1,A
2026-05-29,Bosnia and Herzegovina,North Macedonia,-36.46179712854814,1.2000000000000002,0.5,0,D
2026-05-29,Iran,Gambia,171.88790263616215,0.20000000000000018,0.5,1,H
2026-05-29,South Africa,Nicaragua,108.98938617583144,0.20000000000000007,0.5,0,D
2026-05-30,Nigeria,Jamaica,77.49166831224375,-0.19999999999999996,0.5,1,H
2026-05-30,Zimbabwe,India,-0.2266637086765968,0.6000000000000001,0.5,1,H
2026-05-30,Scotland,Curaçao,34.762321921708235,0.19999999999999996,0.5,0,H
2026-05-30,Ecuador,Saudi Arabia,57.64032561315162,0.7999999999999999,0.5,1,H
2026-05-30,South Korea,Trinidad and Tobago,162.10459329331889,1.2000000000000002,0.5,1,H
2026-05-30,Mexico,Australia,-2.7370531591827785,1.0000000000000002,0.5,1,H
2026-05-31,Singapore,Mongolia,67.23365686293255,0.40000000000000013,0.5,0,H
2026-05-31,Japan,Iceland,259.25911023566323,2.0,0.5,0,H
2026-05-31,United States,Senegal,-97.13278443249123,-0.5999999999999999,0.5,0,H
2026-05-31,Poland,Ukraine,6.128565686482943,0.19999999999999996,1.0,0,A
2026-05-31,Switzerland,Jordan,10.602695373029974,-0.40000000000000013,0.5,0,H
2026-05-31,Czech Republic,Kosovo,24.01821348270255,-0.3999999999999999,0.5,0,H
2026-05-31,Germany,Finland,217.59854678432748,1.6,0.5,0,H
2026-05-31,Cape Verde,Serbia,-10.02381626261672,-0.6000000000000001,0.5,1,H
2026-05-31,Brazil,Panama,46.02444770227021,-0.20000000000000018,0.5,0,H
2026-06-01,Turkey,North Macedonia,136.4087715742064,2.0,0.5,0,H
2026-06-01,Slovakia,Malta,130.93002686990667,0.6000000000000001,1.0,0,H
2026-06-01,Norway,Sweden,57.797842957524836,0.20000000000000018,1.0,0,H
2026-06-01,Maldives,Afghanistan,-14.069107991382225,0.4,0.5,0,A
2026-06-01,Canada,Uzbekistan,-19.219890464971513,-0.40000000000000013,0.5,0,H
2026-06-01,Bulgaria,Montenegro,-1.5813208226481947,0.0,0.0,0,A
2026-06-01,Austria,Tunisia,-2.182060092639631,0.8,0.5,0,H
2026-06-01,Colombia,Costa Rica,76.10246660729672,0.3999999999999999,1.0,0,H
2026-06-02,Croatia,Belgium,26.17592317670892,0.19999999999999973,0.0,0,A
2026-06-02,Georgia,Romania,10.012943390921691,-0.3999999999999999,1.0,0,D
2026-06-02,Haiti,New Zealand,27.14525946603544,0.5999999999999999,0.5,1,H
2026-06-02,Morocco,Madagascar,293.6543826336258,0.20000000000000018,0.5,0,H
2026-06-02,Wales,Ghana,37.199165232905216,1.6,0.5,0,D
2026-06-02,Padania,Raetia,-10.775246844857975,-0.6000000000000001,0.5,0,H
2026-06-02,Rouet-Provence,Canton Ticino,19.936603973326783,1.0,0.5,1,A
2026-06-03,Luxembourg,Italy,-255.36899294940167,-2.0,0.5,0,A
2026-06-03,Philippines,Guam,40.26909013984414,1.4000000000000001,1.0,0,H
2026-06-03,Panama,Dominican Republic,86.75245120859381,-0.19999999999999996,1.0,0,H
2026-06-03,Netherlands,Algeria,-32.89908652122949,0.20000000000000018,0.5,0,A
2026-06-03,South Korea,El Salvador,215.44886266679032,1.0,0.5,1,H
2026-06-03,Poland,Nigeria,-100.51148068687576,-0.8000000000000003,0.5,0,D
2026-06-03,DR Congo,Denmark,-12.334920774221246,0.3999999999999999,0.5,1,D
2026-06-03,Albania,Israel,20.016771996241687,0.19999999999999996,0.0,0,A
2026-06-03,Canton Ticino,Northern Cyprus,-9.363411365768343,0.0,0.5,1,A
2026-06-03,Gibraltar,British Virgin Islands,-118.04887049086119,-2.0,0.5,0,H
2026-06-03,Padania,Greenland,22.29090899038829,2.0,0.5,0,H
2026-06-04,Sweden,Greece,-6.942605458738399,0.3999999999999999,0.5,0,D
2026-06-04,Spain,Iraq,143.12110903321832,0.40000000000000013,0.5,0,D
2026-06-04,Slovenia,Cyprus,215.5424358906887,-0.19999999999999996,0.5,0,D
2026-06-04,Northern Ireland,Guinea,-58.014123423010915,-0.3999999999999999,0.5,1,H
2026-06-04,Lesotho,Kenya,-71.882241714776,-0.5999999999999999,0.5,1,D
2026-06-04,Iran,Mali,70.77993528330012,0.8,0.5,1,H
2026-06-04,Mexico,Serbia,90.77719025989268,1.0000000000000002,0.5,0,H
2026-06-04,France,Ivory Coast,60.88351046751495,0.20000000000000018,1.0,0,A
2026-06-04,Cambodia,Bhutan,3.7016342819897545,0.2,0.5,0,H
2026-06-04,Andorra,Liechtenstein,39.876636178373246,-0.39999999999999997,1.0,0,H
2026-06-04,Maldives,Pakistan,20.65524072477865,-0.2,1.0,0,A
2026-06-04,Rouet-Provence,Northern Cyprus,-20.303757192370085,-3.0,0.5,1,A
2026-06-04,Raetia,Greenland,21.805376494775146,0.8,0.5,1,A
2026-06-04,Guatemala,Czech Republic,-53.206032804077495,-0.8000000000000003,0.5,1,A
2026-06-05,Puerto Rico,Saudi Arabia,-38.373962208255534,1.2000000000000002,0.5,1,A
2026-06-05,Singapore,China,-6.464606267852332,0.6000000000000001,0.0,0,A
2026-06-05,Slovakia,Montenegro,82.86807137396909,0.0,0.5,0,D
2026-06-05,Tajikistan,India,86.00296384173453,2.4,0.5,0,H
2026-06-05,Benin,Niger,34.74775995592154,0.8,0.5,1,D
2026-06-05,Russia,Burkina Faso,20.37754351188505,-0.3999999999999999,0.5,0,H
2026-06-05,Central African Republic,Togo,-69.85524510736991,-0.40000000000000013,0.5,1,D
2026-06-05,San Marino,Bangladesh,-201.5757001115685,-0.8,0.5,0,A
2026-06-05,Thailand,Kuwait,115.8256908266701,1.4,0.5,0,D
2026-06-05,Paraguay,Nicaragua,46.448148152612475,0.3999999999999999,1.0,0,H
2026-06-05,Hungary,Finland,120.59208009306099,0.20000000000000018,0.5,0,H
2026-06-05,Indonesia,Oman,-56.42390715527495,-0.19999999999999996,0.0,0,H
2026-06-05,Hong Kong,Mongolia,84.32927764142619,1.0,1.0,0,H
2026-06-05,Haiti,Peru,106.04131401170798,1.6,0.5,1,A
2026-06-05,Georgia,Bahrain,12.774721404450474,-0.19999999999999996,0.5,0,H
2026-06-05,Canada,Republic of Ireland,108.88547131583005,-0.40000000000000013,0.5,0,D
2026-06-05,Belarus,Syria,-60.979138487409955,0.0,1.0,0,H
2026-06-05,Azerbaijan,Malta,-2.103847715280608,0.20000000000000007,0.0,1,A
2026-06-05,Angola,Mauritania,92.27542585405513,0.8,1.0,1,D
2026-06-05,Moldova,Bulgaria,-76.53337968340998,-1.6,0.5,0,D
2026-06-06,Kyrgyzstan,Palestine,-37.43259698868951,-0.19999999999999996,1.0,0,D
2026-06-06,Panama,Bosnia and Herzegovina,148.25996069237726,0.0,0.5,1,D
2026-06-06,Portugal,Chile,186.36233995173325,-0.7999999999999998,0.5,0,H
2026-06-06,Qatar,El Salvador,82.79955858794165,-0.6000000000000001,1.0,1,D
2026-06-06,Estonia,Faroe Islands,-33.48954442532954,-1.4,1.0,0,H
2026-06-06,Romania,Wales,-26.781577555175545,-1.0,0.5,0,H
2026-06-06,Venezuela,Turkey,-129.05576584314872,-1.2000000000000002,0.5,1,A
2026-06-06,British Virgin Islands,Bonaire,-39.173131677632,1.4,0.5,1,H
2026-06-06,Gibraltar,Cayman Islands,-125.57808202369438,-0.7999999999999999,0.5,0,H
2026-06-06,Myanmar,Guam,-40.558661197829906,0.19999999999999996,0.5,1,H
2026-06-06,Lithuania,Latvia,-39.62211000631237,0.4,0.5,0,D
2026-06-06,Jamaica,South Africa,-25.795302782098588,0.8,0.5,1,A
2026-06-06,United States,Germany,-32.840377153736654,-1.2,0.0,0,A
2026-06-06,Ethiopia,Malawi,-15.538124347401208,-0.19999999999999996,0.5,0,H
2026-06-06,Australia,Switzerland,22.900861411960932,-0.40000000000000013,0.5,1,D
2026-06-06,England,New Zealand,162.49094872699357,1.4,0.5,1,H
2026-06-06,Raetia,Rouet-Provence,9.82789110382214,1.4,0.5,1,D
2026-06-06,Greenland,Canton Ticino,8.380595607783334,0.44999999999999996,0.5,1,H
2026-06-06,Padania,Northern Cyprus,0.522492254310464,0.0,0.5,0,A
2026-06-06,Vanuatu,Fiji,-23.86809005870009,1.6,0.6,0,H
2026-06-06,Albania,Luxembourg,125.57500110687761,0.6,0.5,0,A
2026-06-06,Argentina,Honduras,224.42746619041986,1.8,1.0,1,H
2026-06-06,Sierra Leone,Liberia,42.96676966697851,0.6000000000000001,1.0,0,H
2026-06-06,Belgium,Tunisia,18.25402667947992,1.0000000000000002,0.5,0,H
2026-06-06,Bermuda,Cape Verde,-156.54069107353757,-1.0,0.5,1,H
2026-06-06,Bolivia,Scotland,-107.61480934552628,0.19999999999999996,0.5,1,A
2026-06-06,Brazil,Egypt,-5.268049434119348,0.3999999999999999,0.5,1,H
2026-06-06,Curaçao,Aruba,45.561983212342966,-1.2,1.0,0,H
2026-06-06,Armenia,Kazakhstan,-53.977586786032816,-1.6,1.0,0,D
2026-06-07,Morocco,Norway,142.5319022977685,0.6000000000000001,0.5,1,D
2026-06-07,Liechtenstein,Cyprus,-133.53274041438067,-0.20000000000000007,0.5,0,A
2026-06-07,Kosovo,Andorra,251.3342030313786,0.5999999999999999,1.0,0,H
2026-06-07,Jordan,Colombia,-62.38959806619346,-0.8,0.5,1,A
